phi1    Phi     phi2    volume
-145.77465 82.50000 140.77465 0.50000
-145.77465 82.50000 145.77465 0.50000
-145.77465 82.50000 150.77465 0.50002
-145.77465 82.50000 155.77465 0.50007
-145.77465 82.50000 160.77465 0.50020
-145.77465 82.50000 165.77465 0.50042
-145.77465 82.50000 170.77465 0.50064
-145.77465 82.50000 175.77465 0.50071
-145.77465 82.50000 -179.22535 0.50058
-145.77465 82.50000 -174.22535 0.50034
-145.77465 82.50000 -169.22535 0.50015
-145.77465 82.50000 -164.22535 0.50005
-145.77465 82.50000 -159.22535 0.50001
-145.77465 82.50000 -154.22535 0.50000
-145.77465 82.50000 -149.22535 0.50000
-145.77465 82.50000 -144.22535 0.50000
-145.77465 82.50000 -139.22535 0.51298
-145.77465 82.50000 -134.22535 0.51982
-145.77465 82.50000 -129.22535 0.52850
-140.70423 82.50000 50.70423 0.54932
-140.70423 82.50000 55.70423 0.56770
-140.70423 82.50000 60.70423 0.58771
-140.70423 82.50000 65.70423 0.60735
-140.70423 82.50000 70.70423 0.62422
-140.70423 82.50000 75.70423 0.63599
-140.70423 82.50000 80.70423 0.64087
-140.70423 82.50000 85.70423 0.63812
-140.70423 82.50000 90.70423 0.62817
-140.70423 82.50000 95.70423 0.61252
-140.70423 82.50000 100.70423 0.59341
-140.70423 82.50000 105.70423 0.57328
-140.70423 82.50000 110.70423 0.55427
-140.70423 82.50000 115.70423 0.53790
-140.70423 82.50000 120.70423 0.52492
-140.70423 82.50000 125.70423 0.51540
-140.70423 82.50000 130.70423 0.50000
-140.70423 82.50000 135.70423 0.50000
-140.70423 82.50000 140.70423 0.50000
-140.70423 82.50000 145.70423 0.50000
-140.70423 82.50000 150.70423 0.50000
-140.70423 82.50000 155.70423 0.50001
-140.70423 82.50000 160.70423 0.50002
-140.70423 82.50000 165.70423 0.50004
-140.70423 82.50000 170.70423 0.50005
-140.70423 82.50000 175.70423 0.50005
-140.70423 82.50000 -179.29577 0.50004
-140.70423 82.50000 -174.29577 0.50002
-140.70423 82.50000 -169.29577 0.50001
-140.70423 82.50000 -164.29577 0.50000
-140.70423 82.50000 -159.29577 0.50000
-140.70423 82.50000 -154.29577 0.50000
-140.70423 82.50000 -149.29577 0.50000
-140.70423 82.50000 -144.29577 0.51328
-140.70423 82.50000 -139.29577 0.52188
-140.70423 82.50000 -134.29577 0.53386
-135.63380 82.50000 45.63380 0.55415
-135.63380 82.50000 50.63380 0.57985
-135.63380 82.50000 55.63380 0.61095
-135.63380 82.50000 60.63380 0.64545
-135.63380 82.50000 65.63380 0.68010
-135.63380 82.50000 70.63380 0.71082
-135.63380 82.50000 75.63380 0.73343
-135.63380 82.50000 80.63380 0.74458
-135.63380 82.50000 85.63380 0.74254
-135.63380 82.50000 90.63380 0.72763
-135.63380 82.50000 95.63380 0.70214
-135.63380 82.50000 100.63380 0.66976
-135.63380 82.50000 105.63380 0.63475
-135.63380 82.50000 110.63380 0.60100
-135.63380 82.50000 115.63380 0.57139
-135.63380 82.50000 120.63380 0.54753
-135.63380 82.50000 125.63380 0.52975
-135.63380 82.50000 130.63380 0.51748
-135.63380 82.50000 135.63380 0.50000
-135.63380 82.50000 140.63380 0.50000
-135.63380 82.50000 145.63380 0.50000
-135.63380 82.50000 150.63380 0.50000
-135.63380 82.50000 155.63380 0.50000
-135.63380 82.50000 160.63380 0.50000
-135.63380 82.50000 165.63380 0.50000
-135.63380 82.50000 170.63380 0.50000
-135.63380 82.50000 175.63380 0.50000
-135.63380 82.50000 -179.36620 0.50000
-135.63380 82.50000 -174.36620 0.50000
-135.63380 82.50000 -169.36620 0.50000
-135.63380 82.50000 -164.36620 0.50000
-135.63380 82.50000 -159.36620 0.50000
-135.63380 82.50000 -154.36620 0.50000
-135.63380 82.50000 -149.36620 0.51161
-135.63380 82.50000 -144.36620 0.52069
-135.63380 82.50000 -139.36620 0.53455
-130.56338 82.50000 40.56338 0.55120
-130.56338 82.50000 45.56338 0.58125
-130.56338 82.50000 50.56338 0.62126
-130.56338 82.50000 55.56338 0.67047
-130.56338 82.50000 60.56338 0.72607
-130.56338 82.50000 65.56338 0.78311
-130.56338 82.50000 70.56338 0.83511
-130.56338 82.50000 75.56338 0.87517
-130.56338 82.50000 80.56338 0.89743
-130.56338 82.50000 85.56338 0.89846
-130.56338 82.50000 90.56338 0.87810
-130.56338 82.50000 95.56338 0.83950
-130.56338 82.50000 100.56338 0.78833
-130.56338 82.50000 105.56338 0.73146
-130.56338 82.50000 110.56338 0.67548
-130.56338 82.50000 115.56338 0.62551
-130.56338 82.50000 120.56338 0.58458
-130.56338 82.50000 125.56338 0.55360
-130.56338 82.50000 130.56338 0.53189
-130.56338 82.50000 135.56338 0.51777
-130.56338 82.50000 140.56338 0.50000
-130.56338 82.50000 145.56338 0.50000
-130.56338 82.50000 150.56338 0.50000
-130.56338 82.50000 155.56338 0.50000
-130.56338 82.50000 160.56338 0.50000
-130.56338 82.50000 165.56338 0.50000
-130.56338 82.50000 170.56338 0.50000
-130.56338 82.50000 175.56338 0.50000
-130.56338 82.50000 -179.43662 0.50000
-130.56338 82.50000 -174.43662 0.50000
-130.56338 82.50000 -169.43662 0.50000
-130.56338 82.50000 -164.43662 0.50000
-130.56338 82.50000 -159.43662 0.50000
-130.56338 82.50000 -154.43662 0.50000
-130.56338 82.50000 -149.43662 0.51676
-130.56338 82.50000 -144.43662 0.53028
-125.49296 82.50000 35.49296 0.54166
-125.49296 82.50000 40.49296 0.57134
-125.49296 82.50000 45.49296 0.61459
-125.49296 82.50000 50.49296 0.67304
-125.49296 82.50000 55.49296 0.74607
-125.49296 82.50000 60.49296 0.82999
-125.49296 82.50000 65.49296 0.91782
-125.49296 82.50000 70.49296 0.99996
-125.49296 82.50000 75.49296 1.06579
-125.49296 82.50000 80.49296 1.10585
-125.49296 82.50000 85.49296 1.11402
-125.49296 82.50000 90.49296 1.08900
-125.49296 82.50000 95.49296 1.03463
-125.49296 82.50000 100.49296 0.95897
-125.49296 82.50000 105.49296 0.87244
-125.49296 82.50000 110.49296 0.78547
-125.49296 82.50000 115.49296 0.70649
-125.49296 82.50000 120.49296 0.64076
-125.49296 82.50000 125.49296 0.59028
-125.49296 82.50000 130.49296 0.55438
-125.49296 82.50000 135.49296 0.53069
-125.49296 82.50000 140.49296 0.51619
-125.49296 82.50000 145.49296 0.50000
-125.49296 82.50000 150.49296 0.50000
-125.49296 82.50000 155.49296 0.50000
-125.49296 82.50000 160.49296 0.50000
-125.49296 82.50000 165.49296 0.50000
-125.49296 82.50000 170.49296 0.50000
-125.49296 82.50000 175.49296 0.50000
-125.49296 82.50000 -179.50704 0.50000
-125.49296 82.50000 -174.50704 0.50000
-125.49296 82.50000 -169.50704 0.50000
-125.49296 82.50000 -164.50704 0.50000
-125.49296 82.50000 -159.50704 0.50000
-125.49296 82.50000 -154.50704 0.51161
-125.49296 82.50000 -149.50704 0.52277
-120.42254 82.50000 30.42254 0.52913
-120.42254 82.50000 35.42254 0.55399
-120.42254 82.50000 40.42254 0.59359
-120.42254 82.50000 45.42254 0.65214
-120.42254 82.50000 50.42254 0.73240
-120.42254 82.50000 55.42254 0.83420
-120.42254 82.50000 60.42254 0.95311
-120.42254 82.50000 65.42254 1.07992
-120.42254 82.50000 70.42254 1.20139
-120.42254 82.50000 75.42254 1.30235
-120.42254 82.50000 80.42254 1.36876
-120.42254 82.50000 85.42254 1.39070
-120.42254 82.50000 90.42254 1.36443
-120.42254 82.50000 95.42254 1.29338
-120.42254 82.50000 100.42254 1.18803
-120.42254 82.50000 105.42254 1.06362
-120.42254 82.50000 110.42254 0.93616
-120.42254 82.50000 115.42254 0.81870
-120.42254 82.50000 120.42254 0.71964
-120.42254 82.50000 125.42254 0.64251
-120.42254 82.50000 130.42254 0.58687
-120.42254 82.50000 135.42254 0.54965
-120.42254 82.50000 140.42254 0.52653
-120.42254 82.50000 145.42254 0.51321
-120.42254 82.50000 150.42254 0.50000
-120.42254 82.50000 155.42254 0.50000
-120.42254 82.50000 160.42254 0.50000
-120.42254 82.50000 165.42254 0.50000
-120.42254 82.50000 170.42254 0.50000
-120.42254 82.50000 175.42254 0.50000
-120.42254 82.50000 -179.57746 0.50000
-120.42254 82.50000 -174.57746 0.50000
-120.42254 82.50000 -169.57746 0.50000
-120.42254 82.50000 -164.57746 0.50000
-120.42254 82.50000 -159.57746 0.50000
-120.42254 82.50000 -154.57746 0.51466
-115.35211 82.50000 25.35211 0.51745
-115.35211 82.50000 30.35211 0.53515
-115.35211 82.50000 35.35211 0.56596
-115.35211 82.50000 40.35211 0.61575
-115.35211 82.50000 45.35211 0.69036
-115.35211 82.50000 50.35211 0.79410
-115.35211 82.50000 55.35211 0.92762
-115.35211 82.50000 60.35211 1.08605
-115.35211 82.50000 65.35211 1.25814
-115.35211 82.50000 70.35211 1.42703
-115.35211 82.50000 75.35211 1.57328
-115.35211 82.50000 80.35211 1.67854
-115.35211 82.50000 85.35211 1.72782
-115.35211 82.50000 90.35211 1.71055
-115.35211 82.50000 95.35211 1.62466
-115.35211 82.50000 100.35211 1.48238
-115.35211 82.50000 105.35211 1.30830
-115.35211 82.50000 110.35211 1.12864
-115.35211 82.50000 115.35211 0.96279
-115.35211 82.50000 120.35211 0.82202
-115.35211 82.50000 125.35211 0.71122
-115.35211 82.50000 130.35211 0.63027
-115.35211 82.50000 135.35211 0.57535
-115.35211 82.50000 140.35211 0.54077
-115.35211 82.50000 145.35211 0.52058
-115.35211 82.50000 150.35211 0.50000
-115.35211 82.50000 155.35211 0.50000
-115.35211 82.50000 160.35211 0.50000
-115.35211 82.50000 165.35211 0.50000
-115.35211 82.50000 170.35211 0.50000
-115.35211 82.50000 175.35211 0.50000
-115.35211 82.50000 -179.64789 0.50000
-115.35211 82.50000 -174.64789 0.50000
-115.35211 82.50000 -169.64789 0.50000
-115.35211 82.50000 -164.64789 0.50000
-115.35211 82.50000 -159.64789 0.50000
-110.28169 82.50000 20.28169 0.50000
-110.28169 82.50000 25.28169 0.51961
-110.28169 82.50000 30.28169 0.54002
-110.28169 82.50000 35.28169 0.57605
-110.28169 82.50000 40.28169 0.63506
-110.28169 82.50000 45.28169 0.72470
-110.28169 82.50000 50.28169 0.85106
-110.28169 82.50000 55.28169 1.01602
-110.28169 82.50000 60.28169 1.21483
-110.28169 82.50000 65.28169 1.43494
-110.28169 82.50000 70.28169 1.65775
-110.28169 82.50000 75.28169 1.86353
-110.28169 82.50000 80.28169 2.03431
-110.28169 82.50000 85.28169 2.14708
-110.28169 82.50000 90.28169 2.16726
-110.28169 82.50000 95.28169 2.06849
-110.28169 82.50000 100.28169 1.86604
-110.28169 82.50000 105.28169 1.61289
-110.28169 82.50000 110.28169 1.36005
-110.28169 82.50000 115.28169 1.13405
-110.28169 82.50000 120.28169 0.94443
-110.28169 82.50000 125.28169 0.79449
-110.28169 82.50000 130.28169 0.68367
-110.28169 82.50000 135.28169 0.60750
-110.28169 82.50000 140.28169 0.55889
-110.28169 82.50000 145.28169 0.53011
-110.28169 82.50000 150.28169 0.51432
-110.28169 82.50000 155.28169 0.50000
-110.28169 82.50000 160.28169 0.50000
-110.28169 82.50000 165.28169 0.50000
-110.28169 82.50000 170.28169 0.50000
-110.28169 82.50000 175.28169 0.50000
-110.28169 82.50000 -179.71831 0.50000
-110.28169 82.50000 -174.71831 0.50000
-110.28169 82.50000 -169.71831 0.50000
-110.28169 82.50000 -164.71831 0.50000
-105.21127 82.50000 15.21127 0.50000
-105.21127 82.50000 20.21127 0.50000
-105.21127 82.50000 25.21127 0.52082
-105.21127 82.50000 30.21127 0.54302
-105.21127 82.50000 35.21127 0.58279
-105.21127 82.50000 40.21127 0.64878
-105.21127 82.50000 45.21127 0.75039
-105.21127 82.50000 50.21127 0.89556
-105.21127 82.50000 55.21127 1.08775
-105.21127 82.50000 60.21127 1.32307
-105.21127 82.50000 65.21127 1.58965
-105.21127 82.50000 70.21127 1.87287
-105.21127 82.50000 75.21127 2.16555
-105.21127 82.50000 80.21127 2.46332
-105.21127 82.50000 85.21127 2.72369
-105.21127 82.50000 90.21127 2.83897
-105.21127 82.50000 95.21127 2.71495
-105.21127 82.50000 100.21127 2.38555
-105.21127 82.50000 105.21127 1.98557
-105.21127 82.50000 110.21127 1.62122
-105.21127 82.50000 115.21127 1.32097
-105.21127 82.50000 120.21127 1.07815
-105.21127 82.50000 125.21127 0.88673
-105.21127 82.50000 130.21127 0.74385
-105.21127 82.50000 135.21127 0.64438
-105.21127 82.50000 140.21127 0.58005
-105.21127 82.50000 145.21127 0.54144
-105.21127 82.50000 150.21127 0.51997
-105.21127 82.50000 155.21127 0.50000
-105.21127 82.50000 160.21127 0.50000
-105.21127 82.50000 165.21127 0.50000
-105.21127 82.50000 170.21127 0.50000
-105.21127 82.50000 175.21127 0.50000
-105.21127 82.50000 -179.78873 0.50000
-105.21127 82.50000 -174.78873 0.50000
-105.21127 82.50000 -169.78873 0.50000
-100.14085 82.50000 10.14085 0.50000
-100.14085 82.50000 15.14085 0.50000
-100.14085 82.50000 20.14085 0.50000
-100.14085 82.50000 25.14085 0.52087
-100.14085 82.50000 30.14085 0.54369
-100.14085 82.50000 35.14085 0.58512
-100.14085 82.50000 40.14085 0.65480
-100.14085 82.50000 45.14085 0.76352
-100.14085 82.50000 50.14085 0.92091
-100.14085 82.50000 55.14085 1.13223
-100.14085 82.50000 60.14085 1.39537
-100.14085 82.50000 65.14085 1.70250
-100.14085 82.50000 70.14085 2.05355
-100.14085 82.50000 75.14085 2.47561
-100.14085 82.50000 80.14085 2.99520
-100.14085 82.50000 85.14085 3.52129
-100.14085 82.50000 90.14085 3.79235
-100.14085 82.50000 95.14085 3.59671
-100.14085 82.50000 100.14085 3.03332
-100.14085 82.50000 105.14085 2.39929
-100.14085 82.50000 110.14085 1.88509
-100.14085 82.50000 115.14085 1.50316
-100.14085 82.50000 120.14085 1.20919
-100.14085 82.50000 125.14085 0.97882
-100.14085 82.50000 130.14085 0.80519
-100.14085 82.50000 135.14085 0.68276
-100.14085 82.50000 140.14085 0.60253
-100.14085 82.50000 145.14085 0.55374
-100.14085 82.50000 150.14085 0.52623
-100.14085 82.50000 155.14085 0.51188
-100.14085 82.50000 160.14085 0.50000
-100.14085 82.50000 165.14085 0.50000
-100.14085 82.50000 170.14085 0.50000
-100.14085 82.50000 175.14085 0.50000
-100.14085 82.50000 -179.85915 0.50000
-100.14085 82.50000 -174.85915 0.50000
-95.07042 82.50000 5.07042 0.50000
-95.07042 82.50000 10.07042 0.50000
-95.07042 82.50000 15.07042 0.50000
-95.07042 82.50000 20.07042 0.50000
-95.07042 82.50000 25.07042 0.51976
-95.07042 82.50000 30.07042 0.54191
-95.07042 82.50000 35.07042 0.58268
-95.07042 82.50000 40.07042 0.65215
-95.07042 82.50000 45.07042 0.76198
-95.07042 82.50000 50.07042 0.92311
-95.07042 82.50000 55.07042 1.14248
-95.07042 82.50000 60.07042 1.42063
-95.07042 82.50000 65.07042 1.75707
-95.07042 82.50000 70.07042 2.17516
-95.07042 82.50000 75.07042 2.74980
-95.07042 82.50000 80.07042 3.53866
-95.07042 82.50000 85.07042 4.36793
-95.07042 82.50000 90.07042 4.78006
-95.07042 82.50000 95.07042 4.45660
-95.07042 82.50000 100.07042 3.61572
-95.07042 82.50000 105.07042 2.74341
-95.07042 82.50000 110.07042 2.09723
-95.07042 82.50000 115.07042 1.65226
-95.07042 82.50000 120.07042 1.32016
-95.07042 82.50000 125.07042 1.05934
-95.07042 82.50000 130.07042 0.86039
-95.07042 82.50000 135.07042 0.71825
-95.07042 82.50000 140.07042 0.62387
-95.07042 82.50000 145.07042 0.56572
-95.07042 82.50000 150.07042 0.53249
-95.07042 82.50000 155.07042 0.51492
-95.07042 82.50000 160.07042 0.50000
-95.07042 82.50000 165.07042 0.50000
-95.07042 82.50000 170.07042 0.50000
-95.07042 82.50000 175.07042 0.50000
-95.07042 82.50000 -179.92958 0.50000
-90.00000 82.50000 0.00000 0.50000
-90.00000 82.50000 5.00000 0.50000
-90.00000 82.50000 10.00000 0.50000
-90.00000 82.50000 15.00000 0.50000
-90.00000 82.50000 20.00000 0.50000
-90.00000 82.50000 25.00000 0.51767
-90.00000 82.50000 30.00000 0.53798
-90.00000 82.50000 35.00000 0.57586
-90.00000 82.50000 40.00000 0.64127
-90.00000 82.50000 45.00000 0.74605
-90.00000 82.50000 50.00000 0.90180
-90.00000 82.50000 55.00000 1.11683
-90.00000 82.50000 60.00000 1.39441
-90.00000 82.50000 65.00000 1.74129
-90.00000 82.50000 70.00000 2.19955
-90.00000 82.50000 75.00000 2.87287
-90.00000 82.50000 80.00000 3.81989
-90.00000 82.50000 85.00000 4.79050
-90.00000 82.50000 90.00000 5.22152
-90.00000 82.50000 95.00000 4.79050
-90.00000 82.50000 100.00000 3.81989
-90.00000 82.50000 105.00000 2.87287
-90.00000 82.50000 110.00000 2.19955
-90.00000 82.50000 115.00000 1.74129
-90.00000 82.50000 120.00000 1.39441
-90.00000 82.50000 125.00000 1.11683
-90.00000 82.50000 130.00000 0.90180
-90.00000 82.50000 135.00000 0.74605
-90.00000 82.50000 140.00000 0.64127
-90.00000 82.50000 145.00000 0.57586
-90.00000 82.50000 150.00000 0.53798
-90.00000 82.50000 155.00000 0.51767
-90.00000 82.50000 160.00000 0.50000
-90.00000 82.50000 165.00000 0.50000
-90.00000 82.50000 170.00000 0.50000
-90.00000 82.50000 175.00000 0.50000
-84.92958 82.50000 -5.07042 0.50000
-84.92958 82.50000 -0.07042 0.50000
-84.92958 82.50000 4.92958 0.50000
-84.92958 82.50000 9.92958 0.50000
-84.92958 82.50000 14.92958 0.50000
-84.92958 82.50000 19.92958 0.50000
-84.92958 82.50000 24.92958 0.51492
-84.92958 82.50000 29.92958 0.53249
-84.92958 82.50000 34.92958 0.56572
-84.92958 82.50000 39.92958 0.62387
-84.92958 82.50000 44.92958 0.71825
-84.92958 82.50000 49.92958 0.86039
-84.92958 82.50000 54.92958 1.05934
-84.92958 82.50000 59.92958 1.32016
-84.92958 82.50000 64.92958 1.65226
-84.92958 82.50000 69.92958 2.09723
-84.92958 82.50000 74.92958 2.74341
-84.92958 82.50000 79.92958 3.61572
-84.92958 82.50000 84.92958 4.45660
-84.92958 82.50000 89.92958 4.78006
-84.92958 82.50000 94.92958 4.36793
-84.92958 82.50000 99.92958 3.53866
-84.92958 82.50000 104.92958 2.74980
-84.92958 82.50000 109.92958 2.17516
-84.92958 82.50000 114.92958 1.75707
-84.92958 82.50000 119.92958 1.42063
-84.92958 82.50000 124.92958 1.14248
-84.92958 82.50000 129.92958 0.92311
-84.92958 82.50000 134.92958 0.76198
-84.92958 82.50000 139.92958 0.65215
-84.92958 82.50000 144.92958 0.58268
-84.92958 82.50000 149.92958 0.54191
-84.92958 82.50000 154.92958 0.51976
-84.92958 82.50000 159.92958 0.50000
-84.92958 82.50000 164.92958 0.50000
-84.92958 82.50000 169.92958 0.50000
-79.85915 82.50000 -10.14085 0.50000
-79.85915 82.50000 -5.14085 0.50000
-79.85915 82.50000 -0.14085 0.50000
-79.85915 82.50000 4.85915 0.50000
-79.85915 82.50000 9.85915 0.50000
-79.85915 82.50000 14.85915 0.50000
-79.85915 82.50000 19.85915 0.50000
-79.85915 82.50000 24.85915 0.51188
-79.85915 82.50000 29.85915 0.52623
-79.85915 82.50000 34.85915 0.55374
-79.85915 82.50000 39.85915 0.60253
-79.85915 82.50000 44.85915 0.68276
-79.85915 82.50000 49.85915 0.80519
-79.85915 82.50000 54.85915 0.97882
-79.85915 82.50000 59.85915 1.20919
-79.85915 82.50000 64.85915 1.50316
-79.85915 82.50000 69.85915 1.88509
-79.85915 82.50000 74.85915 2.39929
-79.85915 82.50000 79.85915 3.03332
-79.85915 82.50000 84.85915 3.59671
-79.85915 82.50000 89.85915 3.79235
-79.85915 82.50000 94.85915 3.52129
-79.85915 82.50000 99.85915 2.99520
-79.85915 82.50000 104.85915 2.47561
-79.85915 82.50000 109.85915 2.05355
-79.85915 82.50000 114.85915 1.70250
-79.85915 82.50000 119.85915 1.39537
-79.85915 82.50000 124.85915 1.13223
-79.85915 82.50000 129.85915 0.92091
-79.85915 82.50000 134.85915 0.76352
-79.85915 82.50000 139.85915 0.65480
-79.85915 82.50000 144.85915 0.58512
-79.85915 82.50000 149.85915 0.54369
-79.85915 82.50000 154.85915 0.52087
-79.85915 82.50000 159.85915 0.50000
-79.85915 82.50000 164.85915 0.50000
-74.78873 82.50000 -15.21127 0.50000
-74.78873 82.50000 -10.21127 0.50000
-74.78873 82.50000 -5.21127 0.50000
-74.78873 82.50000 -0.21127 0.50000
-74.78873 82.50000 4.78873 0.50000
-74.78873 82.50000 9.78873 0.50000
-74.78873 82.50000 14.78873 0.50000
-74.78873 82.50000 19.78873 0.50000
-74.78873 82.50000 24.78873 0.50000
-74.78873 82.50000 29.78873 0.51997
-74.78873 82.50000 34.78873 0.54144
-74.78873 82.50000 39.78873 0.58005
-74.78873 82.50000 44.78873 0.64438
-74.78873 82.50000 49.78873 0.74385
-74.78873 82.50000 54.78873 0.88673
-74.78873 82.50000 59.78873 1.07815
-74.78873 82.50000 64.78873 1.32097
-74.78873 82.50000 69.78873 1.62122
-74.78873 82.50000 74.78873 1.98557
-74.78873 82.50000 79.78873 2.38555
-74.78873 82.50000 84.78873 2.71495
-74.78873 82.50000 89.78873 2.83897
-74.78873 82.50000 94.78873 2.72369
-74.78873 82.50000 99.78873 2.46332
-74.78873 82.50000 104.78873 2.16555
-74.78873 82.50000 109.78873 1.87287
-74.78873 82.50000 114.78873 1.58965
-74.78873 82.50000 119.78873 1.32307
-74.78873 82.50000 124.78873 1.08775
-74.78873 82.50000 129.78873 0.89556
-74.78873 82.50000 134.78873 0.75039
-74.78873 82.50000 139.78873 0.64878
-74.78873 82.50000 144.78873 0.58279
-74.78873 82.50000 149.78873 0.54302
-74.78873 82.50000 154.78873 0.52082
-74.78873 82.50000 159.78873 0.50000
-69.71831 82.50000 -20.28169 0.50000
-69.71831 82.50000 -15.28169 0.50000
-69.71831 82.50000 -10.28169 0.50000
-69.71831 82.50000 -5.28169 0.50000
-69.71831 82.50000 -0.28169 0.50000
-69.71831 82.50000 4.71831 0.50000
-69.71831 82.50000 9.71831 0.50000
-69.71831 82.50000 14.71831 0.50000
-69.71831 82.50000 19.71831 0.50000
-69.71831 82.50000 24.71831 0.50000
-69.71831 82.50000 29.71831 0.51432
-69.71831 82.50000 34.71831 0.53011
-69.71831 82.50000 39.71831 0.55889
-69.71831 82.50000 44.71831 0.60750
-69.71831 82.50000 49.71831 0.68367
-69.71831 82.50000 54.71831 0.79449
-69.71831 82.50000 59.71831 0.94443
-69.71831 82.50000 64.71831 1.13405
-69.71831 82.50000 69.71831 1.36005
-69.71831 82.50000 74.71831 1.61289
-69.71831 82.50000 79.71831 1.86604
-69.71831 82.50000 84.71831 2.06849
-69.71831 82.50000 89.71831 2.16726
-69.71831 82.50000 94.71831 2.14708
-69.71831 82.50000 99.71831 2.03431
-69.71831 82.50000 104.71831 1.86353
-69.71831 82.50000 109.71831 1.65775
-69.71831 82.50000 114.71831 1.43494
-69.71831 82.50000 119.71831 1.21483
-69.71831 82.50000 124.71831 1.01602
-69.71831 82.50000 129.71831 0.85106
-69.71831 82.50000 134.71831 0.72470
-69.71831 82.50000 139.71831 0.63506
-69.71831 82.50000 144.71831 0.57605
-69.71831 82.50000 149.71831 0.54002
-69.71831 82.50000 154.71831 0.51961
-64.64789 82.50000 -25.35211 0.51745
-64.64789 82.50000 -20.35211 0.50000
-64.64789 82.50000 -15.35211 0.50000
-64.64789 82.50000 -10.35211 0.50000
-64.64789 82.50000 -5.35211 0.50000
-64.64789 82.50000 -0.35211 0.50000
-64.64789 82.50000 4.64789 0.50000
-64.64789 82.50000 9.64789 0.50000
-64.64789 82.50000 14.64789 0.50000
-64.64789 82.50000 19.64789 0.50000
-64.64789 82.50000 24.64789 0.50000
-64.64789 82.50000 29.64789 0.50000
-64.64789 82.50000 34.64789 0.52058
-64.64789 82.50000 39.64789 0.54077
-64.64789 82.50000 44.64789 0.57535
-64.64789 82.50000 49.64789 0.63027
-64.64789 82.50000 54.64789 0.71122
-64.64789 82.50000 59.64789 0.82202
-64.64789 82.50000 64.64789 0.96279
-64.64789 82.50000 69.64789 1.12864
-64.64789 82.50000 74.64789 1.30830
-64.64789 82.50000 79.64789 1.48238
-64.64789 82.50000 84.64789 1.62466
-64.64789 82.50000 89.64789 1.71055
-64.64789 82.50000 94.64789 1.72782
-64.64789 82.50000 99.64789 1.67854
-64.64789 82.50000 104.64789 1.57328
-64.64789 82.50000 109.64789 1.42703
-64.64789 82.50000 114.64789 1.25814
-64.64789 82.50000 119.64789 1.08605
-64.64789 82.50000 124.64789 0.92762
-64.64789 82.50000 129.64789 0.79410
-64.64789 82.50000 134.64789 0.69036
-64.64789 82.50000 139.64789 0.61575
-64.64789 82.50000 144.64789 0.56596
-64.64789 82.50000 149.64789 0.53515
-59.57746 82.50000 -30.42254 0.52913
-59.57746 82.50000 -25.42254 0.51466
-59.57746 82.50000 -20.42254 0.50000
-59.57746 82.50000 -15.42254 0.50000
-59.57746 82.50000 -10.42254 0.50000
-59.57746 82.50000 -5.42254 0.50000
-59.57746 82.50000 -0.42254 0.50000
-59.57746 82.50000 4.57746 0.50000
-59.57746 82.50000 9.57746 0.50000
-59.57746 82.50000 14.57746 0.50000
-59.57746 82.50000 19.57746 0.50000
-59.57746 82.50000 24.57746 0.50000
-59.57746 82.50000 29.57746 0.50000
-59.57746 82.50000 34.57746 0.51321
-59.57746 82.50000 39.57746 0.52653
-59.57746 82.50000 44.57746 0.54965
-59.57746 82.50000 49.57746 0.58687
-59.57746 82.50000 54.57746 0.64251
-59.57746 82.50000 59.57746 0.71964
-59.57746 82.50000 64.57746 0.81870
-59.57746 82.50000 69.57746 0.93616
-59.57746 82.50000 74.57746 1.06362
-59.57746 82.50000 79.57746 1.18803
-59.57746 82.50000 84.57746 1.29338
-59.57746 82.50000 89.57746 1.36443
-59.57746 82.50000 94.57746 1.39070
-59.57746 82.50000 99.57746 1.36876
-59.57746 82.50000 104.57746 1.30235
-59.57746 82.50000 109.57746 1.20139
-59.57746 82.50000 114.57746 1.07992
-59.57746 82.50000 119.57746 0.95311
-59.57746 82.50000 124.57746 0.83420
-59.57746 82.50000 129.57746 0.73240
-59.57746 82.50000 134.57746 0.65214
-59.57746 82.50000 139.57746 0.59359
-59.57746 82.50000 144.57746 0.55399
-54.50704 82.50000 -35.49296 0.54166
-54.50704 82.50000 -30.49296 0.52277
-54.50704 82.50000 -25.49296 0.51161
-54.50704 82.50000 -20.49296 0.50000
-54.50704 82.50000 -15.49296 0.50000
-54.50704 82.50000 -10.49296 0.50000
-54.50704 82.50000 -5.49296 0.50000
-54.50704 82.50000 -0.49296 0.50000
-54.50704 82.50000 4.50704 0.50000
-54.50704 82.50000 9.50704 0.50000
-54.50704 82.50000 14.50704 0.50000
-54.50704 82.50000 19.50704 0.50000
-54.50704 82.50000 24.50704 0.50000
-54.50704 82.50000 29.50704 0.50000
-54.50704 82.50000 34.50704 0.50000
-54.50704 82.50000 39.50704 0.51619
-54.50704 82.50000 44.50704 0.53069
-54.50704 82.50000 49.50704 0.55438
-54.50704 82.50000 54.50704 0.59028
-54.50704 82.50000 59.50704 0.64076
-54.50704 82.50000 64.50704 0.70649
-54.50704 82.50000 69.50704 0.78547
-54.50704 82.50000 74.50704 0.87244
-54.50704 82.50000 79.50704 0.95897
-54.50704 82.50000 84.50704 1.03463
-54.50704 82.50000 89.50704 1.08900
-54.50704 82.50000 94.50704 1.11402
-54.50704 82.50000 99.50704 1.10585
-54.50704 82.50000 104.50704 1.06579
-54.50704 82.50000 109.50704 0.99996
