X         Y         Z         data
73.0836   -32.5389  0         140.0
72.5046   -33.8095  0         136.7
71.9035   -35.0697  0         167.5
71.2805   -36.3192  0         146.7
70.6358   -37.5577  0         139.2
69.9696   -38.7848  0         169.2
69.282    -40       0         157.5
68.5734   -41.203   0         182.5
67.8439   -42.3935  0         186.7
67.0936   -43.5711  0         180.9
66.323    -44.7354  0         180.9
65.5322   -45.8861  0         188.4
64.7214   -47.0228  0         193.4
63.8908   -48.1452  0         189.2
63.0409   -49.2529  0         209.2
62.1717   -50.3456  0         200.9
61.2836   -51.423   0         252.6
60.3768   -52.4847  0         205.9
59.4516   -53.5305  0         214.2
58.5083   -54.5599  0         235.1
57.5472   -55.5727  0         252.6
56.5685   -56.5685  0         235.9
55.5727   -57.5472  0         245.9
54.5599   -58.5083  0         196.7
53.5305   -59.4516  0         201.7
52.4847   -60.3768  0         209.2
51.423    -61.2836  0         230.1
50.3456   -62.1717  0         216.7
49.2529   -63.0409  0         225.1
48.1452   -63.8908  0         205.9
47.0228   -64.7214  0         222.6
45.8861   -65.5322  0         214.2
44.7354   -66.323   0         231.7
43.5711   -67.0936  0         232.6
42.3935   -67.8439  0         200.0
41.203    -68.5734  0         201.7
40        -69.282   0         207.5
38.7848   -69.9696  0         224.2
37.5577   -70.6358  0         198.4
36.3192   -71.2805  0         205.9
35.0697   -71.9035  0         223.4
33.8095   -72.5046  0         243.4
32.5389   -73.0836  0         215.1
31.2585   -73.6404  0         223.4
29.9685   -74.1747  0         234.2
28.6694   -74.6864  0         226.7
27.3616   -75.1754  0         229.2
26.0454   -75.6415  0         219.2
24.7214   -76.0845  0         226.7
23.3897   -76.5044  0         231.7
22.051    -76.9009  0         244.2
20.7055   -77.2741  0         261.7
19.3538   -77.6237  0         290.9
17.9961   -77.9496  0         258.4
16.6329   -78.2518  0         294.3
15.2647   -78.5302  0         303.4
13.8918   -78.7846  0         284.3
12.5148   -79.0151  0         287.6
11.1339   -79.2215  0         330.1
9.74955   -79.4037  0         295.1
8.36228   -79.5618  0         342.6
6.97246   -79.6956  0         396.8
5.58052   -79.8051  0         351.8
4.18688   -79.8904  0         362.6
2.79196   -79.9513  0         398.5
1.39619   -79.9878  0         326.0
0         -80       0         315.9
-1.39619  -79.9878  0         370.1
-2.79196  -79.9513  0         351.8
-4.18688  -79.8904  0         336.8
-5.58052  -79.8051  0         331.0
-6.97246  -79.6956  0         319.3
-8.36228  -79.5618  0         310.1
-9.74955  -79.4037  0         295.1
-11.1339  -79.2215  0         288.4
-12.5148  -79.0151  0         276.8
-13.8918  -78.7846  0         266.7
-15.2647  -78.5302  0         259.2
-16.6329  -78.2518  0         261.7
-17.9961  -77.9496  0         224.2
-19.3538  -77.6237  0         217.6
-20.7055  -77.2741  0         218.4
-22.051   -76.9009  0         222.6
-23.3897  -76.5044  0         212.6
-24.7214  -76.0845  0         235.9
-26.0454  -75.6415  0         186.7
-27.3616  -75.1754  0         205.0
-28.6694  -74.6864  0         206.7
-29.9685  -74.1747  0         195.9
-31.2585  -73.6404  0         173.4
-32.5389  -73.0836  0         180.0
-33.8095  -72.5046  0         200.0
-35.0697  -71.9035  0         210.9
-36.3192  -71.2805  0         193.4
-37.5577  -70.6358  0         199.2
-38.7848  -69.9696  0         185.9
-40       -69.282   0         191.7
-41.203   -68.5734  0         216.7
-42.3935  -67.8439  0         240.9
-43.5711  -67.0936  0         258.4
-44.7354  -66.323   0         239.2
-45.8861  -65.5322  0         252.6
-47.0228  -64.7214  0         221.7
-48.1452  -63.8908  0         260.1
-49.2529  -63.0409  0         276.8
-50.3456  -62.1717  0         245.9
-51.423   -61.2836  0         245.9
-52.4847  -60.3768  0         267.6
-53.5305  -59.4516  0         296.8
-54.5599  -58.5083  0         276.7
-55.5727  -57.5472  0         250.9
-56.5685  -56.5685  0         278.4
-57.5472  -55.5727  0         285.1
-58.5083  -54.5599  0         245.1
-59.4516  -53.5305  0         270.1
-60.3768  -52.4847  0         248.4
-61.2836  -51.423   0         263.4
-62.1717  -50.3456  0         270.1
-63.0409  -49.2529  0         285.9
-63.8908  -48.1452  0         223.4
-64.7214  -47.0228  0         207.5
-65.5322  -45.8861  0         219.2
-66.323   -44.7354  0         228.4
-67.0936  -43.5711  0         195.0
-67.8439  -42.3935  0         210.9
-68.5734  -41.203   0         200.0
-69.282   -40       0         189.2
-69.9696  -38.7848  0         195.0
-70.6358  -37.5577  0         179.2
-71.2805  -36.3192  0         184.2
-71.9035  -35.0697  0         178.4
-72.5046  -33.8095  0         181.7
-73.0836  -32.5389  0         159.2
-73.6404  -31.2585  0         176.7
-74.1747  -29.9685  0         154.2
-74.6864  -28.6694  0         166.7
-75.1754  -27.3616  0         213.4
-75.6415  -26.0454  0         190.9
-76.0845  -24.7214  0         177.5
-76.5044  -23.3897  0         180.0
-76.9009  -22.051   0         185.9
-77.2741  -20.7055  0         206.7
-77.6237  -19.3538  0         176.7
-77.9496  -17.9961  0         160.0
-78.2518  -16.6329  0         180.0
-78.5302  -15.2647  0         183.4
-78.7846  -13.8918  0         190.0
-79.0151  -12.5148  0         179.2
-79.2215  -11.1339  0         180.0
-79.4037  -9.74955  0         214.2
-79.5618  -8.36228  0         181.7
-79.6956  -6.97246  0         204.2
-79.8051  -5.58052  0         195.9
-79.8904  -4.18688  0         206.7
-79.9513  -2.79196  0         207.6
-79.9878  -1.39619  0         195.9
-80       0         0         198.4
-79.9878  1.39619   0         220.9
-79.9513  2.79196   0         206.7
-79.8904  4.18688   0         246.7
-79.8051  5.58052   0         229.2
-79.6956  6.97246   0         214.2
-79.5618  8.36228   0         210.1
-79.4037  9.74955   0         216.7
-79.2215  11.1339   0         204.2
-79.0151  12.5148   0         212.6
-78.7846  13.8918   0         203.4
-78.5302  15.2647   0         185.9
-78.2518  16.6329   0         225.9
-77.9496  17.9961   0         209.2
-77.6237  19.3538   0         207.6
-77.2741  20.7055   0         208.4
-76.9009  22.051    0         211.7
-76.5044  23.3897   0         194.2
-76.0845  24.7214   0         220.1
-75.6415  26.0454   0         200.9
-75.1754  27.3616   0         209.2
-74.6864  28.6694   0         196.7
-74.1747  29.9685   0         195.0
-73.6404  31.2585   0         195.9
-73.0836  32.5389   0         205.9
-72.5046  33.8095   0         224.2
-71.9035  35.0697   0         196.7
-71.2805  36.3192   0         190.0
-70.6358  37.5577   0         203.4
-69.9696  38.7848   0         205.0
-69.282   40        0         200.0
-68.5734  41.203    0         206.7
-67.8439  42.3935   0         198.4
-67.0936  43.5711   0         193.4
-66.323   44.7354   0         220.9
-65.5322  45.8861   0         201.7
-64.7214  47.0228   0         180.9
-63.8908  48.1452   0         200.0
-63.0409  49.2529   0         223.4
-62.1717  50.3456   0         195.0
-61.2836  51.423    0         187.5
-60.3768  52.4847   0         187.5
-59.4516  53.5305   0         175.0
-58.5083  54.5599   0         179.2
-57.5472  55.5727   0         174.2
-56.5685  56.5685   0         146.7
-55.5727  57.5472   0         173.4
-54.5599  58.5083   0         168.4
-53.5305  59.4516   0         193.4
-52.4847  60.3768   0         160.9
-51.423   61.2836   0         155.9
-50.3456  62.1717   0         155.0
-49.2529  63.0409   0         170.9
-48.1452  63.8908   0         162.5
-47.0228  64.7214   0         195.9
-45.8861  65.5322   0         165.9
-44.7354  66.323    0         195.9
-43.5711  67.0936   0         154.2
-42.3935  67.8439   0         166.7
-41.203   68.5734   0         191.7
-40       69.282    0         182.5
-38.7848  69.9696   0         164.2
-37.5577  70.6358   0         181.7
-36.3192  71.2805   0         178.4
-35.0697  71.9035   0         200.9
-33.8095  72.5046   0         203.4
-32.5389  73.0836   0         230.9
-31.2585  73.6404   0         194.2
-29.9685  74.1747   0         245.1
-28.6694  74.6864   0         222.6
-27.3616  75.1754   0         229.2
-26.0454  75.6415   0         260.9
-24.7214  76.0845   0         263.4
-23.3897  76.5044   0         260.9
-22.051   76.9009   0         293.4
-20.7055  77.2741   0         250.1
-19.3538  77.6237   0         269.2
-17.9961  77.9496   0         275.9
-16.6329  78.2518   0         286.8
-15.2647  78.5302   0         275.9
-13.8918  78.7846   0         314.3
-12.5148  79.0151   0         275.9
-11.1339  79.2215   0         -1.0
-9.74955  79.4037   0         -1.0
-8.36228  79.5618   0         -1.0
-6.97246  79.6956   0         -1.0
-5.58052  79.8051   0         -1.0
-4.18688  79.8904   0         -1.0
-2.79196  79.9513   0         273.4
-1.39619  79.9878   0         238.4
0         80        0         261.7
0         75        0         274.2
1.30893   74.9886   0         293.4
2.61746   74.9543   0         249.2
3.9252    74.8972   0         270.1
5.23174   74.8173   0         246.7
6.53668   74.7146   0         275.1
7.83963   74.5891   0         270.1
9.1402    74.441    0         266.7
10.438    74.2701   0         260.1
11.7326   74.0766   0         270.1
13.0236   73.8606   0         313.4
14.3107   73.622    0         275.1
15.5934   73.3611   0         290.1
16.8713   73.0777   0         304.3
18.1441   72.7722   0         291.8
19.4114   72.4444   0         314.3
20.6728   72.0946   0         315.9
21.9279   71.7229   0         325.1
23.1763   71.3292   0         310.1
24.4176   70.9139   0         328.5
25.6515   70.477    0         361.8
26.8776   70.0185   0         366.0
28.0955   69.5388   0         381.0
29.3048   69.0379   0         346.8
30.5053   68.5159   0         325.9
31.6964   67.9731   0         374.3
32.8778   67.4095   0         385.2
34.0493   66.8255   0         374.3
35.2104   66.2211   0         381.8
36.3607   65.5965   0         401.0
37.5      64.9519   0         416.9
38.6279   64.2875   0         389.3
39.7439   63.6036   0         343.5
40.8479   62.9003   0         369.3
41.9395   62.1778   0         339.3
43.0182   61.4364   0         371.8
44.0839   60.6763   0         320.1
45.1361   59.8977   0         322.6
46.1746   59.1008   0         304.3
47.199    58.2859   0         324.3
48.2091   57.4533   0         301.8
49.2044   56.6032   0         305.1
50.1848   55.7359   0         304.3
51.1499   54.8515   0         280.9
52.0994   53.9505   0         265.9
53.033    53.033    0         285.1
53.9505   52.0994   0         274.2
54.8515   51.1499   0         262.6
55.7359   50.1848   0         262.6
56.6032   49.2044   0         255.9
57.4533   48.2091   0         247.6
58.2859   47.199    0         227.6
59.1008   46.1746   0         242.6
59.8977   45.1361   0         250.9
60.6763   44.0839   0         229.2
61.4364   43.0182   0         235.9
62.1778   41.9395   0         213.4
62.9003   40.8479   0         232.6
63.6036   39.7439   0         207.5
64.2875   38.6279   0         215.9
64.9519   37.5      0         205.9
65.5965   36.3607   0         210.0
66.2211   35.2104   0         223.4
66.8255   34.0493   0         196.7
67.4095   32.8778   0         204.2
67.9731   31.6964   0         217.6
68.5159   30.5053   0         188.4
69.0379   29.3048   0         227.6
69.5388   28.0955   0         231.7
70.0185   26.8776   0         182.5
70.477    25.6515   0         233.4
70.9139   24.4176   0         220.1
71.3292   23.1763   0         224.2
71.7229   21.9279   0         229.2
72.0946   20.6728   0         215.1
72.4444   19.4114   0         230.1
72.7722   18.1441   0         218.4
73.0777   16.8713   0         207.5
73.3611   15.5934   0         201.7
73.622    14.3107   0         215.9
73.8606   13.0236   0         187.5
74.0766   11.7326   0         212.6
74.2701   10.438    0         189.2
74.441    9.1402    0         185.0
74.5891   7.83963   0         196.7
74.7146   6.53668   0         179.2
74.8173   5.23174   0         186.7
74.8972   3.9252    0         181.7
74.9543   2.61746   0         191.7
74.9886   1.30893   0         178.4
75        0         0         178.4
74.9886   -1.30893  0         170.9
74.9543   -2.61746  0         149.2
74.8972   -3.9252   0         158.4
74.8173   -5.23174  0         157.5
74.7146   -6.53668  0         157.5
74.5891   -7.83963  0         150.0
74.441    -9.1402   0         150.0
74.2701   -10.438   0         146.7
74.0766   -11.7326  0         143.4
73.8606   -13.0236  0         142.5
73.622    -14.3107  0         148.4
73.3611   -15.5934  0         157.5
73.0777   -16.8713  0         161.7
72.7722   -18.1441  0         154.2
72.4444   -19.4114  0         156.7
72.0946   -20.6728  0         152.5
71.7229   -21.9279  0         144.2
71.3292   -23.1763  0         195.0
70.9139   -24.4176  0         127.5
70.477    -25.6515  0         144.2
70.0185   -26.8776  0         148.4
69.5388   -28.0955  0         139.2
69.0379   -29.3048  0         151.7
68.5159   -30.5053  0         153.4
67.9731   -31.6964  0         151.7
67.4095   -32.8778  0         165.0
66.8255   -34.0493  0         163.4
66.2211   -35.2104  0         155.0
65.5965   -36.3607  0         152.5
64.9519   -37.5     0         165.0
64.2875   -38.6279  0         161.7
63.6036   -39.7439  0         165.9
62.9003   -40.8479  0         178.4
62.1778   -41.9395  0         175.9
61.4364   -43.0182  0         195.0
60.6763   -44.0839  0         191.7
59.8977   -45.1361  0         201.7
59.1008   -46.1746  0         204.2
58.2859   -47.199   0         210.9
57.4533   -48.2091  0         200.9
56.6032   -49.2044  0         190.0
55.7359   -50.1848  0         212.6
54.8515   -51.1499  0         244.2
53.9505   -52.0994  0         208.4
53.033    -53.033   0         237.6
52.0994   -53.9505  0         254.2
51.1499   -54.8515  0         212.5
50.1848   -55.7359  0         213.4
49.2044   -56.6032  0         221.7
48.2091   -57.4533  0         258.4
47.199    -58.2859  0         234.2
46.1746   -59.1008  0         218.4
